"ensembl_gene_id","LT.HSC_001","LT.HSC_002","LT.HSC_003","LT.HSC_004","LT.HSC_006","LT.HSC_009","LT.HSC_010","LT.HSC_012","LT.HSC_013","LT.HSC_014","LT.HSC_015","LT.HSC_016","LT.HSC_017","LT.HSC_018","LT.HSC_020","LT.HSC_021","LT.HSC_022","LT.HSC_023","LT.HSC_024","LT.HSC_026","LT.HSC_028","LT.HSC_031","LT.HSC_032","LT.HSC_033","LT.HSC_034","LT.HSC_036","LT.HSC_039","LT.HSC_040","LT.HSC_041","LT.HSC_043","LT.HSC_044","LT.HSC_045","LT.HSC_046","LT.HSC_049","LT.HSC_050","LT.HSC_051","LT.HSC_052","LT.HSC_054","LT.HSC_055","LT.HSC_056","LT.HSC_057","LT.HSC_058","LT.HSC_060","LT.HSC_062","LT.HSC_063","LT.HSC_064","LT.HSC_065","LT.HSC_066","LT.HSC_068","LT.HSC_069","LT.HSC_070","LT.HSC_071","LT.HSC_072","LT.HSC_073","LT.HSC_074","LT.HSC_075","LT.HSC_076","LT.HSC_077","LT.HSC_078","LT.HSC_080","LT.HSC_081","LT.HSC_082","LT.HSC_085","LT.HSC_086","LT.HSC_088","LT.HSC_089","LT.HSC_090","LT.HSC_091","LT.HSC_093","LT.HSC_094","LT.HSC_095","LT.HSC_096","LT.HSC_098","LT.HSC_100","LT.HSC_101","LT.HSC_102","LT.HSC_103","LT.HSC_105","LT.HSC_106","LT.HSC_107","LT.HSC_109","LT.HSC_110","LT.HSC_111","LT.HSC_112","LT.HSC_113","LT.HSC_114","LT.HSC_115","LT.HSC_116","LT.HSC_117","LT.HSC_120","LT.HSC_122","LT.HSC_123","LT.HSC_124","LT.HSC_125","LT.HSC_126","LT.HSC_128","LT.HSC_130","LT.HSC_131","LT.HSC_132","LT.HSC_137","LT.HSC_138","LT.HSC_139","LT.HSC_140","LT.HSC_142","LT.HSC_144","LT.HSC_145","LT.HSC_146","LT.HSC_147","LT.HSC_148","LT.HSC_149","LT.HSC_150","LT.HSC_151","LT.HSC_152","LT.HSC_156","LT.HSC_158","LT.HSC_159","LT.HSC_161","LT.HSC_163","LT.HSC_164","LT.HSC_165","LT.HSC_166","LT.HSC_167","LT.HSC_169","LT.HSC_170","LT.HSC_171","LT.HSC_172","LT.HSC_173","LT.HSC_174","LT.HSC_176","LT.HSC_177","LT.HSC_179","LT.HSC_180","LT.HSC_183","LT.HSC_184","LT.HSC_187","LT.HSC_188","LT.HSC_191","LT.HSC_192","LT.HSC_193","LT.HSC_194","LT.HSC_195","LT.HSC_197","LT.HSC_198","LT.HSC_200","LT.HSC_201","LT.HSC_204","LT.HSC_206","LT.HSC_207","LT.HSC_208","LT.HSC_210","LT.HSC_211","LT.HSC_212","LT.HSC_213","LT.HSC_214","LT.HSC_215"
"ENSMUSG00000015316",0,1.40432861542016,4.34276953497973,1.83322542808082,0,1.39176648871564,0,0,0,0,0,0,0,0,0,0,9.98557594874469,0,0,0,0,0,0,0,1.4304332001122,0,0,0,0,0.487789742240435,0,0,0,3.21867068622045,0,0,9.49586360266635,0,0.856031183402283,1.6528308792632,1.0556029660764,5.0598742221277,0.973272690448626,10.1981298609578,1.1583851798073,3.20854105146372,1.03559336264488,0,9.79410649145132,1.87418715600039,2.2963861811126,1.68673534201124,1.54381588309537,0,2.46630770624748,5.28472223885122,0,2.50884146581568,1.47594575563256,0,0.710338506395536,0,2.69976436576965,1.35788014324568,1.59107313811208,0,2.01212517917058,0.979360938499711,8.29752968622745,0,1.48384775795091,4.24418602854022,0,0,0,0,0.550750783777762,0,1.64850477659925,0,3.02988475015514,0,0,9.63950081574772,0.67323913079649,0,1.03770634002523,1.51392199205499,0,2.88997333039817,1.96164753526913,2.98291085353726,9.12820295035097,8.44634673705705,0,0.841357409114568,0.444722264326354,1.53884303954142,0,2.30130691729187,10.2149109458605,0,0,0.734260452843198,0,0,0,8.55751399548029,5.48145081422669,1.87486683315732,0,1.06320433317614,0,1.53246102941057,0,2.60785772916754,3.33487913612688,2.4932578877158,1.06056010063064,9.41868994640798,8.54605903952534,6.31404538106659,8.14177782500581,0,0,0,1.94395607863954,0,9.50945743722908,1.60339568518194,0,0,0,2.04982726161514,7.04687222412733,0,2.28766906710767,9.17748855503946,0,0,0.840799767190605,8.66381350278782,1.44765097149839,5.5324559735834,1.35711465751744,0,0,0,0,0,0,1.72823888542034,9.03799242027039,0,0.746022550590074
"ENSMUSG00000027750",0,0,0,0,0,0,0,0,1.87097274394333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133198683641848,0,0,0.607498708716532,0,0,0,0.26441324323934,1.67284218846193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03559336264488,1.40872160843829,0.558970440206636,0,0,0,0,0,0,0,1.16676569756253,0,0,0,0,0,0,1.35788014324568,1.59107313811208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40651726687929,0,0,0,0.812698904075951,0,2.09148224006488,0,0,1.26871732316025,0,9.49848785144332,0,0,0,0,0,0,0,3.03618187830081,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59351515198325,0,1.68748694639396,0,0,0,0,0,0,0,0,0,0,0,0,0.866944115500717,2.00722461298971,1.60339568518194,0,0.986403483899541,0,0,0,0,0,0,0,0,0,0,0,1.27210644092254,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000038668",0,2.10228572315125,0,0,0,0,1.26811936196807,1.52809189182743,1.87097274394333,1.99133254863847,0,0,0,0,1.19689821016323,0,0,2.36974606215818,0,0,0,0,0.133198683641848,0,0,0,0,0,0,0.929914775083854,0,0,0,2.36587266236184,1.8470228708866,0,0.870850421312503,0,0.856031183402283,0.619295742807511,0,0.855112578188551,0.56719942363499,0,1.1583851798073,0,0,1.40872160843829,0.960834168065642,0.736810521932073,0,0.636746162638117,0.71241871058166,0,0,0,0,1.74235732563723,0,0,1.18420154384021,1.15399129600782,2.69976436576965,0,0,1.63887839136913,0,0.720478033404987,1.0707117317687,2.15728732637065,0,1.69770651100448,0.859152192528657,0.675525815053553,2.2802682367715,0,0.948373302017341,1.8537889356939,0,2.40651726687929,1.76092271307742,0,0,2.00933901803309,1.47713213264653,2.09148224006488,0,2.23624984947692,0,0,7.83455088015781,3.50572519155723,1.04541756178093,1.08789535440078,1.85095252796198,1.75497534082574,0,0,0,0,0,0,2.21776281104008,0.734260452843198,0,1.60743237823871,1.21128604313703,2.32120083669954,0,1.87486683315732,0,0,2.33218520892414,0.960804098532429,0,0,0,0,0,0,0,1.41769116836688,0,0,0,2.02008744899233,1.94395607863954,0.866944115500717,0,0,0.719440120483896,1.97955686991212,1.29819375295658,0,1.76885488383725,0,2.62688014408111,1.67709051721713,0,1.57946050113969,0.840799767190605,1.90773252141154,0,1.93744937999928,0,0,1.69653267638463,0,0,1.7327206871433,1.37524992442544,0,1.68846921704418,1.02405881128653,0.746022550590074
"ENSMUSG00000038147",8.81735675548993,7.72662044561018,3.41217321087977,7.84006173372175,1.73170459574149,8.47180327049096,8.82374987138781,8.99347959893174,1.87097274394333,2.79744500157348,0,3.26528881787327,8.12749461001824,4.61569835693115,9.41116211078193,2.001909095015,8.70358534118417,2.36974606215818,2.26761794456541,7.38808877132544,8.27626592647881,8.20152203792641,0.660231046731892,4.56548330433007,10.3513398846902,1.03367365865471,8.42579950198765,4.4720078973836,6.19009388919969,0.26441324323934,2.09849760439921,0,2.57510277761838,3.21867068622045,0,0,0.870850421312503,5.49776144810106,0.490596852942285,5.74255232100787,0,4.46148910634313,2.41543454377477,5.26341554158811,8.36076728536706,1.69973160830597,8.12535404391044,4.26342488159284,4.7049011454074,7.66968026116791,7.28108775934784,9.38706149884913,2.0678948819048,4.34363394173818,6.51610226811622,9.24299975113714,4.20406986415729,4.30498651884847,9.00094711783708,9.19381526337826,0.710338506395536,8.16543198947022,6.0048387978916,3.91339172561235,2.81520671252634,7.27927855769497,1.71163580063884,0,1.67849504542778,2.63020270207789,1.76380077336688,2.95075691810165,1.39393454064251,0,2.2802682367715,0.979184473543983,8.75149125096826,0,0,5.46006386969992,9.11085709160973,4.02139927212289,0,2.00933901803309,7.02279930289184,6.1189203210262,0.610209240084371,7.34393414708538,4.04476106609505,1.64962579974876,2.41754147535722,6.50422879221044,9.62849109152519,2.46009999341067,1.85095252796198,1.36931031460756,9.16850627480988,8.51164303047453,6.56439700985567,7.20637157133494,1.52108037781207,5.11181620613158,8.93760879376202,0,8.50277505009091,7.15227722269484,6.63891314153714,8.79675443945317,9.7161922299156,7.84812385622768,8.41656993915936,0.627404873023133,7.4305879704527,2.25869310166085,0,1.82700156507219,7.0029548892487,0,4.28226179077255,1.52738906621678,1.11920683842684,8.68136552367352,0,8.25000207664539,2.05035691398321,7.74769529565865,8.30871575454358,3.98443644120829,2.00722461298971,0,9.5784994822164,0,1.29819375295658,6.39617564924898,1.76885488383725,9.75231569171535,4.60264663924356,6.04880530704845,0,3.69281596510354,9.27702340697269,8.51979798569355,2.15551331730576,8.26054371389236,9.63930251287659,2.49929869098236,8.53449633100071,2.96931209347354,2.42609887998049,5.16402591828594,3.40118956034575,4.28583494109083,5.70410675141246,3.36494919416622,9.26963621270118
"ENSMUSG00000026073",0,1.40432861542016,0,1.83322542808082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.945218189792169,0,0,0,0,0,0,0,1.72822332509299,1.06640650246394,0,0,0,0,0,0,0,0.856031183402283,0,1.65863355271475,0,0,0,0.496402523125058,0,1.03559336264488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63887839136913,0,0.979360938499711,0,0,0,0,0,0.675525815053553,0,0,0.550750783777762,0,0,0,0,0,0,0,0,0,1.03770634002523,0,0,0,0,0,0,0,0,0.841357409114568,0,0.965549357198708,0,0,1.52108037781207,1.37795154213954,0,0,1.91937156367101,0,0,0,0,0,1.87250895666638,2.09379757569765,0,0,0,0,0,2.84277235122227,0,0,0,1.41769116836688,0,0,0,0,0,0,0,0,0,0,0,0,2.81138552456951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02405881128653,0
"ENSMUSG00000029163",8.59009776968399,7.85531951866406,7.79990803451711,1.83322542808082,0,7.13610736280684,0,0,1.87097274394333,7.62511477254201,3.05263994170669,6.37230134783263,1.5941785124568,2.20725821363092,8.05503746654439,7.57238712490815,0,8.67776595931228,4.02335265446609,7.68123968534401,0,1.51144786796501,0.367558767779288,2.0085409593922,0,7.49246565315432,5.79078413467879,0,7.83364854479522,0.487789742240435,1.06640650246394,0,1.57708012030457,2.36587266236184,0,9.39962191341828,0.870850421312503,7.53555510314828,8.78681952682252,1.05119824775138,0,0.855112578188551,0.56719942363499,3.90965836935237,6.11217443132213,0.806916609333584,1.03559336264488,8.60706844266259,8.77717701395666,7.62166607595689,2.77997116486092,1.68673534201124,6.85721962741274,3.79376980682518,1.70626007688853,1.5123594305701,9.25817355874121,0,1.47594575563256,6.23580903771319,0,0,4.52279849093376,3.14002840875907,7.39280591469694,9.17010597537022,9.6113810907402,6.37395406784997,1.0707117317687,6.66337084330144,6.34453002272265,5.01853987151882,7.10588020082133,1.13379863294318,2.2802682367715,1.77752568891546,0,1.8537889356939,1.64850477659925,2.40651726687929,7.80213362177566,0,0,8.75050189212328,8.12257539986168,4.11347429286702,1.03770634002523,2.23624984947692,2.38637433117368,0,1.96164753526913,2.15474467612099,2.06760118513236,8.94186280529502,9.41446546665863,2.05898855457779,1.05877103294053,8.88750169961354,6.63580300238045,7.92653824131843,0,1.37795154213954,2.21776281104008,4.47465822410233,3.22461878297695,2.34885025507261,7.69713436090234,0,6.23854454341905,7.28285955701664,0,1.06320433317614,6.95522085436462,2.25869310166085,8.98691415987217,0,0,1.34681129067592,7.61789645176261,0,8.86902467545219,1.41769116836688,0,8.05803382392323,8.59796451466317,7.84678339818478,1.94395607863954,1.40468047095534,8.97250158111292,2.83101175967587,0,8.08651934821874,0,1.36192662702312,1.76885488383725,2.06919221697739,2.28766906710767,8.76145588704106,0,0,1.3685367648638,0,3.71077336628544,1.27210644092254,3.13891544938403,0.735411394642839,7.00841733817755,2.47363578822897,0,0,7.32564587088923,0,2.44527395133546,1.02405881128653,1.6000259938733
"ENSMUSG00000024887",0,0,0,0,1.73170459574149,1.39176648871564,0,4.870888508851,0,1.99133254863847,0,0,0,1.49004843776879,1.84194303351209,3.70278901501442,0,0,0,0,1.12999413394047,0,0.255132360594337,1.32876490270744,1.4304332001122,8.35177289848896,0,0,0,0.138255780239911,1.06640650246394,0,4.68905711589342,5.09749063461612,6.30244899003614,2.07432767764451,0.870850421312503,0,0,0.619295742807511,0,0.855112578188551,0,0,0,0,0,0,0.558970440206636,0,0,0,4.08438083947022,0,0,0,0,1.74235732563723,0,0,0,0,1.90630530848818,0,0,0,2.82120398065256,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76092271307742,2.01714473535487,0,0,0,0,0,0,0,0,0,7.83851875863953,0,0,2.63569998347125,0,0,0,3.03618187830081,0,1.52108037781207,3.60797363204978,3.05370752584409,0,0,0,0,0,0,0,0,0,0,5.80454090969839,0,1.82700156507219,0,0,0,6.02258199549776,1.11920683842684,0,0,6.04488177240766,0,0,0,0,0,1.60339568518194,0,0,0,3.58399721452762,0,8.88900019125361,2.28766906710767,0,0,3.45192367810242,0,0,0,0,2.50720346919763,0,1.69653267638463,0,1.29755965877915,1.7327206871433,0,0,0,0,0
"ENSMUSG00000024614",0,6.59279864354312,2.54170196120626,8.77915840769449,1.73170459574149,0,0,0,7.09325754655946,8.48431898802853,4.17208793376335,1.65706979532487,1.5941785124568,2.68413473807484,9.17352306234215,6.73044136608327,2.27828225535898,6.08099919784049,7.09214646217113,2.44366534733236,2.79553683749234,0,7.74200568550447,3.71094450817331,2.60545380701951,0,2.37339045695993,1.64120459660513,0,0,2.91939030402407,5.07271203640765,1.99112928700594,9.17616180501908,8.15043355975125,2.89199500627951,0.870850421312503,7.72469768873411,0.490596852942285,6.90066945727121,1.65863355271475,2.33471114225234,0.973272690448626,3.37191238321692,1.40204868807302,6.97912474604662,7.68468927014478,2.92980458267193,8.62640327978681,1.58470403773661,6.15826904657508,1.41384071006801,0,0,0,0,8.03598905692853,0,2.19008341628456,0,5.38252998385097,0.689427461035135,0,2.04480179550579,6.57891580611508,4.83213410700542,1.33163637704038,0.979360938499711,2.10480899443857,2.98577480322956,7.4586269933835,4.24418602854022,0,6.47224862715037,0,5.466793742825,0.550750783777762,4.06064340559207,1.64850477659925,2.40651726687929,0,0,6.03011633091356,1.32940413940479,0,5.32705086801596,1.03770634002523,1.51392199205499,0,1.64962579974876,1.29132812159756,0,8.07779204134714,4.06685729610847,1.45325691280293,0,7.83809367003748,8.57789250121896,2.5365788074951,1.85573482012522,6.44332008042009,8.71676834358423,3.05370752584409,8.96574232664406,0,8.28613154463918,7.43731572915707,0,8.08774116757013,0,0,1.06320433317614,2.81834190414428,9.26936697290254,0,0,2.47121008492793,0,1.66515725989218,0,5.71644513549437,0,2.56984724909105,4.98663760881735,1.36235326072001,9.50241783498023,8.44462693051501,9.1720103476222,2.81560867556883,2.34401982152674,1.19729036462359,0,0,0,1.76885488383725,0,0,0.792945270528281,3.47016589957815,0,9.46960774295,4.96689552298631,2.98377669056553,1.27210644092254,2.04385072874913,1.22017162341345,1.69653267638463,7.67010106571352,1.96947459397497,0,0,7.80881498989403,8.42359654419095,5.90489440085578,4.45890953811499
"ENSMUSG00000048534",2.59872025106356,1.40432861542016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62492006178338,0,0,0,0,0,0,0,0,0,0,0,0.26441324323934,2.09849760439921,0,0,0,0,0,0,0,0.490596852942285,0,0,0,0,0,0.865034322958525,0,0,0,0,0,0,0,0,0,0,0.945893097279513,0,0,0,0,0,0,0,0,0,1.63887839136913,0,0.404754875776519,0,0,0,0,0,0,2.2802682367715,0.571118906505361,0,0,0,0,0,0,0,0,0,2.09148224006488,0,0,0,0,0,0,0,0,0,0,0.444722264326354,0,1.76598332633796,1.20769314649809,0,1.37795154213954,0,8.81022628713557,0,0,0,0,1.83560794640508,0,0,8.31317386860773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59284210698955,1.57946050113969,0,1.90773252141154,0,2.39105776862728,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000015314",0,0,0,0,0,0,8.86355576191484,0,1.87097274394333,0,0,0,0,0,0,0,0,0,0,9.2510333708177,0,0.945218189792169,0,1.32876490270744,1.4304332001122,1.3622431858402,0,0,1.91447075435667,0.138255780239911,0,8.31058534179597,0,0,1.8470228708866,0,0,1.84763545594962,0.490596852942285,7.97059089910139,0,0,0,11.0840034333644,0.496402523125058,0.806916609333584,1.63222781437705,1.40872160843829,0.558970440206636,0.736810521932073,10.2052380880422,0.636746162638117,0,0,0,0,0,0,1.47594575563256,1.10034923654537,0,0,1.90630530848818,1.35788014324568,10.108495767806,2.38638952190473,1.33163637704038,0.404754875776519,0,0,1.76380077336688,1.69770651100448,0,0.675525815053553,0,0,0,0,0,0,0,0,0,0.812698904075951,0.67323913079649,0,0,0,0,0,7.28434752373197,2.15474467612099,0,0,0,2.05898855457779,0,0.965549357198708,1.76598332633796,0,0,0.847592425339792,0,0,0,0,0,0,1.19194721793886,1.87486683315732,0,0,0,0,0,0,0,2.03103750919268,0,0,0,0,0,0,0,0,0,0,0,1.60339568518194,0,0.986403483899541,0,0,1.14006975518086,0,0,0,2.33137847119024,0,0,1.90773252141154,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSMUSG00000049313",0,0,0,0,1.73170459574149,0,1.26811936196807,3.62108465343501,0,1.99133254863847,0,0,1.5941785124568,2.20725821363092,0,0,0,0,0,0,0,0.945218189792169,0.660231046731892,1.32876490270744,0,0,8.06942692459583,6.79703384414235,0,0.768938894898374,1.67284218846193,0,1.57708012030457,0,0,8.11471771816107,0,0,0,0.619295742807511,0,0.855112578188551,0.56719942363499,9.417293813813,0.496402523125058,1.69973160830597,2.37846345255492,0,0.558970440206636,8.66849822515986,0,1.68673534201124,0.71241871058166,2.89421514542838,0,0,1.16676569756253,1.74235732563723,1.47594575563256,0,5.76658960204394,0.689427461035135,1.90630530848818,0,0,1.63887839136913,0.814296069185091,0.404754875776519,2.10480899443857,0,0.677150991454775,0,0,0,0,0,8.14074249042322,0,1.64850477659925,0,0,0,0,0,0,0,0.610209240084371,0,5.61241337588983,0,0,0,0,1.70100528617857,8.58929309917792,1.75497534082574,0.444722264326354,1.53884303954142,2.5365788074951,0,2.24492295331362,0.847592425339792,2.21776281104008,9.21160042670537,0,0,0,3.16911691415436,0,2.66342551508565,0,8.91627837806098,2.33218520892414,0,0,1.82700156507219,0,2.84277235122227,0,1.52738906621678,0,0,0,7.13006085617246,1.36235326072001,0,0,0.866944115500717,2.00722461298971,0,0,0,1.29819375295658,0,1.76885488383725,0,0,0,0,0,0.840799767190605,0,0,1.27210644092254,1.35711465751744,6.92293351457232,0,0,0,3.65737700971431,1.37524992442544,0,0,0,0
"ENSMUSG00000002808",0,0,0,0,0,2.55385031758073,1.26811936196807,1.52809189182743,0,1.99133254863847,3.42354024569835,1.65706979532487,0,0,1.84194303351209,1.58665959877933,4.59132046538169,2.85852856867465,10.0073306206776,2.9374069192462,3.22033762119658,1.91702694491592,9.07768443696276,2.46874652742862,3.24433631531507,2.37543502692432,0,1.64120459660513,0,0.380420432040834,4.3712654184441,3.0934875842573,1.99112928700594,0,0,0,0.870850421312503,0,0,0.619295742807511,1.0556029660764,1.3883547736917,0,2.50494276929837,0.865034322958525,9.34105330781761,1.03559336264488,1.40872160843829,4.47863454469819,1.22217088447049,2.77997116486092,2.58336656104993,1.18719622982425,2.89421514542838,0,0.945893097279513,1.16676569756253,0,0,2.74853195045801,3.21263839394634,0,5.40010015547997,3.37552568242479,3.70889372618676,3.77456753983468,0.814296069185091,9.06440738893881,2.10480899443857,4.05079676627275,8.14526531630771,5.11510525241663,8.24309596437534,10.2721199210478,8.98400944626862,9.46591730239443,2.08879787670139,8.55025016914637,3.25404096862887,5.14630613499653,0,0,0,0,0,0,0,0,1.93317412729117,1.64962579974876,0,0,0,0,0,1.36931031460756,1.05877103294053,0.965549357198708,0,0,1.52108037781207,0.847592425339792,0,0,5.3203458733292,0,0,0,0,0,0,0,0,0.960804098532429,0,9.05942481558358,0,1.34681129067592,1.66515725989218,0,1.11920683842684,2.11874257912675,0,1.48860516434085,1.36235326072001,0,0,0,0,0,1.19729036462359,0,1.29819375295658,0,3.03975267908324,0,3.5051002486023,2.22127078065749,0,1.57946050113969,0,0,1.44765097149839,2.39105776862728,0,0.735411394642839,0,7.17456792377889,0,0,1.37524992442544,3.18528130257897,2.44527395133546,0,0
"ENSMUSG00000032231",2.59872025106356,7.68103645862764,6.92563014913348,3.49227794078819,8.74960799856533,8.49146634248092,1.26811936196807,3.38131205639073,1.87097274394333,0,3.05263994170669,3.79934841823105,7.70722263148176,1.49004843776879,8.31130938729941,0,0,3.22295954723834,0,1.68711027008979,10.7667504370804,0,0.471853846839912,2.46874652742862,2.95997511960558,1.3622431858402,2.37339045695993,10.3631070147359,1.91447075435667,1.07471838682775,3.57798532390124,1.81223403303366,2.57510277761838,2.36587266236184,1.8470228708866,2.07432767764451,1.4100594479233,1.84763545594962,0.856031183402283,0,1.0556029660764,0.855112578188551,1.2897953876647,3.90965836935237,1.6104437637044,2.24711999195296,8.36473181190795,8.05421287260896,1.75107268010187,1.58470403773661,3.14151698093921,0.636746162638117,9.42509008546002,0,8.7590872093511,1.91805915507912,2.58022094669267,3.00673652172396,1.47594575563256,2.14802221654169,0.710338506395536,7.9957502750419,3.20874149871604,7.75959156375508,2.81520671252634,2.38638952190473,0.814296069185091,1.84435016110882,2.10480899443857,1.44909995209106,1.48384775795091,6.14076451343693,0.859152192528657,1.13379863294318,2.2802682367715,0.571118906505361,6.45057936362206,0,0,4.1864779573484,3.02988475015514,1.33566014404158,7.74396730673128,2.25775638809063,1.47713213264653,9.72420857648712,1.03770634002523,2.23624984947692,1.26871732316025,0,9.69520861129753,3.8886549430196,9.25922327746435,1.08789535440078,8.90394263004456,1.36931031460756,1.05877103294053,2.74778306755479,3.40656787092812,3.52072924676033,9.11999808997871,8.92093257219523,4.26742917604982,11.7437970092258,1.91937156367101,3.19980773494183,1.21128604313703,2.32120083669954,3.12228399156214,9.16629036376551,1.87250895666638,11.479887108164,3.18131730628557,0.960804098532429,7.13873201466728,0,2.47121008492793,2.03103750919268,1.66515725989218,2.25255903897541,8.0987695901218,2.11874257912675,0,1.48860516434085,1.36235326072001,7.50230627312168,0,0.866944115500717,9.00678550816296,0,0,0.986403483899541,1.97027055691088,0,2.20531442318499,8.42888569708006,9.01150778251079,1.97468786669919,2.81747796233558,2.31532317294676,0.840799767190605,2.70141112739267,2.15551331730576,1.27210644092254,8.26987234501381,0.735411394642839,0,0,7.4946529227708,3.3637541672143,2.53166476567257,2.49222812975959,1.68846921704418,1.61695257608434,3.92793572143988
"ENSMUSG00000029156",4.01546828094748,8.04718563690391,7.79990803451711,0,0,0,7.39753267432729,2.25340931016886,0,1.99133254863847,0,2.40803424176546,0,0,0,0,0,2.36974606215818,1.53984721187356,0,0,0,0,0,1.4304332001122,0,0,6.31129753094984,0,0,1.67284218846193,1.81223403303366,6.89514988336984,5.41096635875396,1.8470228708866,0,7.70745495340465,8.11115866184167,0.490596852942285,6.53414563012736,0,1.3883547736917,0.56719942363499,0,0,0,0,0,0,0,0,1.07699475552361,0,3.79376980682518,2.46630770624748,0.945893097279513,8.58210060107788,0,1.47594575563256,9.75617223158757,0,1.50483911811786,1.90630530848818,7.96307051481308,0,2.87631237388488,0.814296069185091,0.404754875776519,0,8.52970467719741,0.677150991454775,2.95075691810165,0,0,6.76838435129665,3.21046386475735,0,0,0,0,1.76092271307742,2.01714473535487,2.13318356470302,0,1.13046867068569,2.09148224006488,9.52555968008456,3.07440509937749,2.73072470435141,0,0,0,0,2.12991320721449,0,0,7.8718414253882,0,0,1.20769314649809,1.52108037781207,0,3.05370752584409,0,0,1.60743237823871,0,2.32120083669954,0,1.87486683315732,0,0,0,8.50944036318107,0,0,0,0,0,1.52738906621678,0,0,2.56984724909105,1.48860516434085,2.05035691398321,0,0,0,0,0,0.719440120483896,0,1.29819375295658,9.27174501908368,1.76885488383725,2.06919221697739,2.28766906710767,7.63520410433145,1.59284210698955,1.57946050113969,1.3685367648638,1.90773252141154,1.44765097149839,8.45343289324433,0,0.735411394642839,7.97736903115874,2.47363578822897,0,1.7327206871433,0,0,2.44527395133546,0,1.6000259938733
"ENSMUSG00000020101",3.47443359233466,1.40432861542016,0,0,0,0,0,0,2.65891580429415,0,0,0,0,0,6.19727384404247,0,0,1.62492006178338,1.53984721187356,0,0,0,0.133198683641848,0,0,0,0,7.07160702202911,0,0.380420432040834,2.42675914074138,1.81223403303366,1.57708012030457,3.21867068622045,3.50973144909583,3.41067259017068,1.80166431623806,8.57163257244244,0,1.05119824775138,0,0,8.83945802440413,3.37191238321692,0.496402523125058,0.806916609333584,2.05306606765561,1.40872160843829,0.558970440206636,1.22217088447049,0,9.47966256062981,1.18719622982425,8.33413783403146,3.32948999220719,3.48416281171306,1.16676569756253,3.00673652172396,2.19008341628456,6.87890578832078,8.68419193153971,10.2213656433639,1.90630530848818,2.04480179550579,1.59107313811208,9.02542230413514,0.814296069185091,7.29258450119002,0,2.63020270207789,1.76380077336688,0,0.859152192528657,0.675525815053553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91597254920312,0,9.48980022024894,0,0,0,0.902365063750022,1.75497534082574,0,0,1.76598332633796,1.85573482012522,8.51436491880584,1.76489228203705,2.21776281104008,8.60918101889095,1.91937156367101,2.83618100524318,1.86031882941633,0,9.11881404843363,0,0,9.33908901519291,1.59351515198325,8.9093590293218,1.68748694639396,0,0,1.34681129067592,0,0,0,1.41769116836688,3.98298415815579,3.56523793546347,0,7.45283240772376,1.94395607863954,0,0,0,8.47553915717988,1.56680518742523,0,0,1.14006975518086,0,0,2.22127078065749,0,0,0.840799767190605,0,1.44765097149839,0,1.35711465751744,0,0,0,0,0,1.37524992442544,0,2.44527395133546,0,0.746022550590074
